Blue Light (Forward),Blue Light (Reverse),Radio Waves (Forward),Radio Waves (Reverse),Red Light (Forward),Red Light (Reverse),White Light (Forward),White Light (Reverse)
95.93498,82.210655,583.3275,153.82826,35.97818,66.54755,66.430984,193.01736
5.7977977,82.556564,572.1462,125.51428,6.410933,26.814838,5.009296,134.42365
3.299722,12.811705,546.8179,50.403637,29.305635,30.326582,80.301834,17.663054
23.353228,15.10961,580.53625,25.220602,22.452314,23.633188,114.405014,180.5795
46.023895,33.158825,546.6004,10.112756,23.78132,14.58811,16.335554,123.6458
21.679827,1.7131493,548.7765,11.193517,94.784325,22.77273,72.56662,35.64873
0.7648823,22.709734,594.1065,8.117006,77.54948,15.383846,247.70015,386.47348
4.7933955,22.882378,569.9395,18.02237,17.269455,5.661539,88.0683,463.48077
39.615566,8.600059,556.7415,27.372927,17.953314,9.561746,33.7014,413.05118
3.6106632,41.11539,540.9639,9.282821,94.45944,12.758889,252.97061,438.60022
9.24585,41.17729,546.89044,4.9909005,135.80722,17.363241,63.1351,55.607655
3.2657776,17.314304,564.80676,26.978966,98.67449,7.6269426,116.69834,163.64656
24.705835,32.591484,31.438173,21.919079,129.48032,48.2159,117.9974,117.53957
32.016438,18.901976,95.80775,17.103765,112.01037,6.6369157,127.31521,355.01978
5.2814226,26.77396,125.65528,34.630287,114.88415,23.792986,74.286224,431.02655
3.374815,27.39118,105.73353,29.689354,144.83588,32.459465,20.260994,27.385305
11.656942,16.348106,65.753944,28.405066,89.89943,33.973167,5.60735,55.516914
1.7998563,17.24212,66.550545,5.448107,70.66489,67.91868,3.5037043,107.43814
11.612154,51.15416,95.259155,15.780878,113.47853,12.694529,54.80535,152.07874
19.179092,44.617886,44.744495,2.0930443,157.42078,81.80221,133.24646,137.12643
12.488764,22.816536,40.539032,5.7139006,127.68174,219.00528,125.03806,48.82402
15.021513,24.31616,31.3202,8.087716,77.95834,133.47011,132.43794,122.98529
16.785818,11.186204,39.1631,39.55204,125.65557,9.117337,170.20427,224.25111
11.378812,3.2790554,16.729904,9.7782955,155.72052,445.2068,5.660394,204.56291
12.033044,0.039902527,31.114803,3.7047694,156.77019,399.8835,22.012693,72.70132
57.847157,62.185146,45.893147,7.9098887,142.88202,65.17669,85.07615,112.8861
46.798813,20.745537,30.01043,5.5611944,50.54023,59.959957,242.25865,128.998
23.873081,7.3808103,53.850864,6.596584,24.161985,142.2699,207.98285,24.530346
13.222878,12.535529,56.940083,35.08397,78.37956,269.87683,174.76758,25.433731
1.6095597,39.976578,69.95287,16.28252,129.5802,251.35997,96.560326,91.284256
12.68791,0.32948872,53.90492,28.581303,171.10547,204.37755,18.869724,313.89716
5.5010285,2.1967106,34.59005,17.241566,245.54514,239.76184,66.66922,341.8329
56.31246,1.7540009,18.120426,8.328472,220.76463,195.42206,61.630627,253.24525
51.255947,34.901577,93.94265,33.844193,152.7661,123.28356,57.685726,117.26645
144.44704,54.238655,45.19531,3.1493344,115.56328,142.06935,29.815186,77.206604
169.06102,4.923317,65.00717,2.6568623,85.39079,119.79731,27.137789,104.17848
114.29507,13.012655,55.54965,3.7501013,65.530556,95.971886,47.842888,136.04276
58.23166,15.687186,46.829388,1.1872892,47.71052,130.49858,8.538719,189.93365
7.718572,9.888478,9.09935,0.31028268,14.367785,163.48335,49.13871,75.507195
6.7789264,12.6182375,3.690265,3.1899867,72.06594,153.58554,16.528038,135.63356
92.767555,4.448599,5.1471043,66.41149,69.24162,130.19563,83.410965,142.70177
76.20581,6.8241925,10.635026,122.40957,8.898155,132.58958,122.168816,72.82971
14.954853,27.827936,6.9754167,112.1002,15.680093,106.454,10.717698,4.2964187
105.32891,20.848211,43.103065,132.8779,22.08899,145.19463,64.058716,6.763174
155.57591,19.345863,33.62788,87.02319,34.864807,189.0947,143.66277,57.329235
53.817486,19.457756,45.50366,90.52005,35.4711,123.02517,36.480324,36.9215
7.5222387,36.463715,16.338854,116.01016,20.750036,130.77242,33.04222,14.263648
149.09811,28.448584,0.761546,47.264874,22.258469,230.9011,33.431744,9.243185
134.2575,3.6249282,1.8460066,17.398285,11.754108,306.34537,72.704094,18.869284
33.918827,33.95499,91.78239,8.673731,23.343153,257.55676,77.19526,80.037796
95.73944,54.940914,9.122916,21.992785,8.945296,253.878,109.44687,24.235313
115.16458,4.7360435,13.702203,45.36665,7.0531774,205.84047,56.52743,31.201303
97.37667,20.126019,96.684044,16.62763,45.383514,125.21824,13.231605,101.394455
71.94299,30.501242,115.25067,21.816425,19.578714,142.19984,28.47859,175.88268
157.31871,23.054089,79.77822,21.604944,30.719673,247.21649,114.715,387.90515
227.0434,25.84884,99.01712,2.4984024,38.020638,249.3659,75.6121,351.67462
158.83467,21.827343,51.03492,5.6761484,30.334145,179.3073,129.43547,208.46928
180.64537,8.945973,6.779691,15.062369,15.706757,158.67067,99.42793,125.52472
170.54024,7.6718917,61.002552,16.82627,20.630795,160.43723,112.30504,332.84048
163.88452,15.489717,54.203564,120.41882,24.478918,119.282524,73.08555,305.6094
177.82994,11.654396,30.381262,127.00948,43.95299,18.799982,43.46558,42.346695
142.82745,23.051447,100.63596,111.52148,64.29832,31.950766,69.745056,95.90909
84.31027,16.955788,146.92953,101.08714,23.768076,52.69338,28.7412,390.9788
64.59674,13.380264,134.16443,144.16165,58.047905,52.471428,71.95782,375.8689
25.93923,6.50277,176.96628,121.907005,122.73541,41.68639,63.100204,120.88574
65.42206,8.958838,243.8913,51.521275,80.052505,154.03624,63.58516,98.15834
70.27101,6.1941934,222.46832,6.5786443,85.12467,328.56717,17.11248,115.52954
94.05963,11.960412,131.42961,62.724953,99.57194,329.39658,37.44412,72.00604
134.1959,46.451286,74.35699,156.31749,69.50895,362.66028,89.57288,246.50905
111.69675,52.322975,165.21732,84.6532,26.892378,353.71713,134.99155,139.36966
156.68027,26.722803,105.50456,29.712927,30.232416,364.2549,222.99521,219.7292
94.96188,5.695955,195.60396,11.617184,66.55465,363.60715,156.2072,375.99988
42.308758,32.51347,148.10468,29.667995,53.588676,220.06245,45.462425,317.16824
51.031418,36.37783,178.51625,36.287834,17.810768,173.55373,115.92276,110.64174
32.88678,13.727267,336.6655,11.968898,30.420723,191.55446,35.601944,57.086037
53.87074,4.9729404,221.40016,27.452856,17.00934,268.55792,31.617647,43.12094
58.557648,23.727934,199.69313,6.7352633,12.4332285,244.95341,81.53607,26.256006
44.75594,154.27037,152.21848,20.622458,55.866165,121.324524,14.247991,28.819183
72.24907,136.19763,117.53654,34.547707,102.44614,48.511936,18.508944,15.568243
60.536083,31.287802,138.19557,12.416315,47.14372,15.343967,11.335813,24.833189
31.076609,24.48247,93.80609,22.591215,46.325527,55.46777,20.09039,12.604057
94.90368,60.37994,165.00145,43.31692,94.49204,58.49656,5.4539,21.230526
89.48187,48.74657,243.7947,5.441575,71.042694,120.549065,37.979084,25.751926
5.885095,37.83333,261.2785,53.586952,45.721012,100.499596,13.272968,57.281925
1.550206,79.88313,243.24763,52.32513,25.0806,40.757935,9.786059,56.588047
3.0367687,44.572304,134.34232,4.240596,112.19428,56.00108,50.399616,16.101532
32.75151,35.79946,169.28622,30.155252,158.99373,35.32639,4.4228377,41.788235
77.79784,31.137386,288.50922,45.47519,100.68166,23.528841,15.505039,79.75465
39.103695,7.257416,305.545,6.017366,50.859863,17.53754,74.07205,32.31755
43.468624,4.185104,188.64409,19.646626,39.07888,32.624496,90.74853,148.99583
97.28663,5.387661,102.590576,2.323395,21.931452,95.67682,10.515746,336.2325
88.10547,43.85879,188.77809,5.7902927,35.191074,82.41502,16.647627,447.15723
39.655884,101.60596,303.05673,8.751458,37.06629,68.22981,53.9886,267.7319
75.393814,52.05258,324.92398,16.633848,44.84477,84.627304,68.360176,137.58406
25.042488,1.9911997,360.56216,39.985367,94.435936,160.81516,35.80746,26.341158
4.950947,21.666803,255.51295,23.326017,45.963524,139.51004,18.220772,77.85634
4.717594,43.456226,145.22075,33.704426,9.177311,87.17106,54.153034,10.685177
19.484022,13.282544,173.63095,38.947384,21.401243,95.217384,93.509674,16.484192
36.50716,52.494804,283.14874,4.174066,93.25117,13.053878,30.127073,41.150913
35.86499,58.239994,240.77931,12.536031,19.661201,47.443615,52.95461,7.8171077
66.65313,11.354309,85.49229,99.27352,106.93111,72.902626,18.34931,101.42814
73.30535,13.347441,171.4977,12.352884,200.6235,37.060677,100.98347,71.69875
40.10347,129.30217,245.15067,23.486103,261.28772,10.893058,104.001305,19.924719
45.106697,5.0828156,192.88684,9.059409,143.8525,45.83196,66.01732,76.49203
7.114748,36.36079,175.82327,30.05522,82.19122,172.38568,43.32458,98.883896
18.994837,15.295279,133.70134,47.077938,101.26575,186.87323,83.68223,231.0267
5.7815223,91.03675,53.75246,39.353134,114.2507,67.28111,95.197784,441.88373
5.278068,0.24491252,122.24095,18.27748,36.430614,136.33401,102.09771,122.55619
9.279465,114.62632,197.00061,537.8131,54.149387,54.683846,13.027868,189.15974
4.5880904,120.97721,279.3392,224.97446,83.288,53.106384,46.223534,371.49078
28.328625,36.103035,354.22745,181.24852,22.949175,31.10589,35.510475,165.82056
44.836075,27.186245,294.10648,185.74911,75.691475,58.303246,38.351147,165.4523
20.295418,2.6997724,188.90332,351.12683,76.22799,83.81539,4.370989,136.11705
13.004827,2.8041496,267.2402,208.79842,3.9528458,25.883055,92.87527,64.454445
41.866642,35.257126,284.38474,77.40671,7.3217893,10.347764,6.2812867,109.33053
8.358173,9.395843,134.55702,264.03323,11.184314,16.608168,56.003456,126.83922
23.987844,42.06271,134.66273,246.00375,14.126384,52.315563,12.739585,75.1888
6.1347117,63.525345,241.05644,300.2426,9.23692,14.159309,50.829906,62.031654
80.58891,20.480722,267.86185,265.14944,42.66867,9.336348,4.310111,88.04076
122.408325,2.9746046,215.99637,270.64673,11.379058,8.270887,60.883366,113.48648
20.210068,10.412012,210.45723,327.69293,10.324949,8.126987,58.969193,63.012077
85.09043,10.343308,249.349,225.57669,18.678024,28.56402,28.462942,32.654743
55.762424,5.312481,219.21925,220.81898,18.55566,4.352605,11.624587,8.107608
3.1805599,114.599106,257.55667,290.90976,15.335519,2.3348086,84.77448,99.93516
66.36569,112.43244,343.57806,282.085,39.73483,4.9795046,27.959362,160.02385
73.121315,28.67636,313.3956,303.6166,69.72383,1.8283556,159.12311,56.864613
7.7052803,50.25121,250.11948,588.41766,12.423794,1.4910144,31.742975,131.00473
25.048193,4.9147315,163.94072,452.6982,20.230364,2.717943,18.62055,172.63434
17.513083,5.1688304,241.78685,257.99347,1.4403524,3.0602603,31.128536,178.14626
182.3593,32.393814,347.10297,218.83089,37.507477,14.668904,15.789287,334.61462
148.81659,13.53796,229.1446,209.14043,56.514084,13.636166,7.5062704,380.5287
92.94119,5.3220453,153.59448,22.608213,21.792223,12.555274,13.964645,219.61104
70.04665,42.12296,215.70468,588.3199,11.547236,21.678326,65.57767,131.04286
67.89061,46.84044,239.86066,12.818042,17.14654,14.073195,70.02368,38.2987
4.2971506,101.99228,263.34546,4.574109,15.032344,8.564956,5.086412,169.1509
42.90525,7.903423,288.84143,12.137237,7.1981444,22.753975,73.34758,112.01295
147.95442,2.4541955,189.12585,13.108108,23.975544,4.703844,50.79742,195.26492
151.37411,11.868997,219.76181,39.584984,20.407913,24.273767,90.01494,15.304566
108.90029,28.408312,217.26677,47.742836,24.920652,24.46679,152.06009,12.220631
100.98053,1.1573296,235.19527,7.541081,30.228676,0.6492439,200.45801,58.207382
84.66794,120.75745,230.59975,3.400293,10.228537,13.391038,279.37512,17.08512
54.634743,125.53176,107.65044,1.860598,13.477474,90.69337,227.87743,29.295322
24.012041,97.979645,142.06091,86.52633,52.873726,117.594124,149.98128,65.22157
6.4085956,30.512434,191.15654,2.2617028,50.251747,124.745735,105.35289,2.882726
20.551,6.238404,307.10736,8.272687,41.151196,105.920944,47.992123,6.934668
12.228272,7.119881,383.57812,7.8186607,2.7041402,116.91684,83.335075,19.227232
22.230112,15.835921,419.7945,13.169036,6.3991685,173.2699,117.066826,14.012413
31.457615,6.0939107,349.8992,9.949474,11.395772,150.10547,22.734211,44.6199
21.02757,89.24802,167.73874,16.98822,11.230296,162.48851,13.49379,52.7837
6.332436,87.48777,134.8261,2.3531713,8.015698,181.62567,3.8333862,70.26676
28.763859,32.208874,188.14899,8.120675,28.606073,89.73378,38.085606,60.135822
25.165133,14.407386,140.23561,29.964422,27.760904,27.897305,16.339952,83.19597
3.5405412,25.69303,149.43527,3.4638262,4.1428347,27.254593,11.748529,97.247215
42.058083,13.230982,155.81648,69.64748,2.7392786,35.56775,15.90377,34.026833
35.762535,2.4867332,41.288418,1.7717073,24.795704,49.347504,52.94068,125.05221
9.127175,3.626998,76.26142,17.794333,24.089064,48.238132,175.3953,235.29253
24.556684,5.260994,39.5679,37.14174,5.126792,107.45009,52.528835,320.47284
11.549643,35.373127,24.155657,21.138752,51.261,209.13327,70.34215,311.3537
12.628005,33.78093,258.64246,100.766396,52.928715,145.54933,52.528946,334.94635
33.069386,6.462445,235.57465,60.963516,44.605175,82.614685,16.565973,347.221
23.108582,42.738506,73.777626,34.30447,8.348975,101.401054,116.343956,131.835
7.361301,41.13859,49.812164,6.8170176,11.467723,106.485466,134.40167,93.24228
63.595203,15.046723,82.65559,51.44965,25.309643,95.20355,80.55458,114.370834
30.080349,10.295705,140.40894,32.34371,51.760006,170.77171,97.32227,38.378803
412.2028,124.252266,112.342735,74.00671,62.828384,142.60036,142.65895,78.25246
310.37436,67.4663,51.41377,91.50769,24.756815,71.12256,111.548355,117.30124
9.513326,1.6451373,17.607038,78.84443,36.42998,53.842373,16.632145,67.62173
132.51483,46.954815,35.027115,398.77032,84.73703,3.0920026,32.06086,156.1349
76.588295,43.38484,3.5667825,185.05585,98.696,103.94512,151.85722,275.5595
82.74991,1.7190295,58.6023,153.89503,56.302765,110.11662,115.82721,307.4341
259.31937,0.8580593,36.226913,102.84447,123.6467,44.22901,15.622931,159.13417
186.49901,1.8644509,2.008535,84.1961,137.06032,77.27824,39.92089,11.096386
14.23809,0.22276227,51.56391,48.172935,41.06693,93.04229,30.38993,146.35936
169.28506,84.50717,24.642902,25.570057,46.256584,125.27186,45.751522,233.16576
434.6039,84.501595,121.63738,3.7821329,100.10713,120.17075,16.13872,241.1627
543.3212,35.54644,59.764915,101.06931,147.97812,127.93661,20.920057,154.58636
144.46733,9.939039,21.03538,83.43425,195.34148,179.40045,134.07419,51.695766
13.730037,21.650028,9.655573,9.55551,279.62418,188.35986,22.460659,168.12465
5.5631075,7.843594,29.212282,2.3791754,268.99316,258.22037,28.597458,217.42241
103.787384,4.347565,47.537827,20.020292,199.23407,310.9507,117.78386,252.25182
119.644424,14.101914,178.01869,12.4955015,181.83287,272.07657,221.23874,123.308914
231.82599,32.15304,190.04884,13.648327,197.02692,244.3503,82.86752,16.939764
232.76616,37.611584,101.58249,12.223215,236.3515,470.06085,11.938148,48.122746
134.89589,11.423496,49.63372,19.720201,298.85684,472.84888,23.150787,37.33776
148.79854,49.237183,97.283905,13.511313,201.74533,280.3189,51.996975,151.32832
230.80731,47.045586,119.05244,22.028091,39.01264,235.75984,12.908262,120.173256
238.33946,52.589367,92.71947,44.11349,7.2134867,408.21378,52.04131,16.976007
227.14592,15.799326,100.43513,12.658259,39.761772,419.13663,56.729053,22.992167
526.09814,5.23107,31.885159,23.352478,66.62696,266.30554,5.96192,89.97161
239.31926,25.628775,122.4206,1.6809027,71.99341,132.92868,4.082874,65.014435
240.09535,138.31009,203.2802,33.64015,72.29495,26.40551,60.23667,160.87794
321.59473,71.91223,203.44159,37.25735,30.299667,37.319717,180.43645,312.42615
383.749,22.806923,156.98894,59.56255,29.646519,62.57054,265.17834,216.48656
303.1211,21.39933,126.235596,11.434667,29.520267,14.345475,133.75183,170.5978
351.80176,44.525394,87.10221,12.306747,51.15776,9.867323,8.132547,224.6536
357.46667,12.731434,133.34315,66.17197,64.54044,47.93688,56.455017,352.5299
341.90063,76.076965,153.38844,178.21922,79.344894,5.5416646,40.79448,197.93471
357.20468,27.328886,206.35147,252.30458,56.1707,23.590664,6.7114882,304.68826
419.43158,60.910225,253.48416,299.72888,52.260838,22.132196,59.660423,379.1029
522.0351,28.870487,103.929855,314.17905,25.1972,13.148332,132.89342,8.909858
404.91364,26.21138,108.016846,288.7347,59.422447,18.111664,24.864079,55.77932
264.6409,12.680593,348.03067,307.24796,60.063793,6.507956,34.430885,57.494095
268.34048,1.9674168,149.79753,240.34094,87.99048,15.272454,3.2096806,70.0791
166.00346,1.7109835,215.69386,156.15463,86.90219,5.4197726,82.11091,163.66731
157.34772,11.516178,345.98352,281.34955,5.095773,46.125584,158.48935,96.017204
277.5794,12.010676,98.714005,233.09995,3.4575584,47.51603,91.92335,57.692467
441.99835,15.516585,145.65596,75.28462,10.369926,7.220517,23.26719,80.33066
291.02258,19.703438,79.446495,6.1326017,18.340841,1.800335,48.34182,8.259757
245.82372,65.416985,77.98076,36.77209,68.765564,5.043128,11.290364,15.255194
356.92438,7.6227164,234.29744,68.182335,112.43307,31.79459,32.573986,19.212448
281.7587,60.81572,319.95364,104.58404,80.73762,32.97487,21.299686,6.910239
302.158,78.79435,163.29062,95.23891,56.216274,18.144176,45.67785,77.253876
319.70663,123.06123,61.165592,23.991041,34.4208,12.524549,59.688377,43.54828
286.59354,125.658455,113.73223,505.5731,14.660699,21.970493,1.0232519,144.64444
285.15146,57.548824,211.6308,194.95204,6.914872,78.66608,106.191154,21.27082
211.47029,31.689562,201.73364,31.353542,13.539894,109.98538,161.77385,95.072556
367.57907,27.186922,120.61341,12.371229,17.533552,168.1439,313.96252,28.872622
471.19266,73.39659,165.21375,28.539764,144.04143,224.42224,429.7122,54.946712
189.96103,41.649994,10.441453,27.81131,81.44595,122.31636,258.39154,19.993498
136.02849,30.394712,21.627926,24.301022,21.594156,58.489872,312.8721,99.601974
451.41327,34.97886,14.817855,11.630179,18.907066,97.28215,19.88256,22.19584
536.1676,74.39292,20.703749,42.908234,2.9790213,129.34897,60.37804,96.68014
406.47873,149.74524,16.626635,47.946835,7.7747793,77.44575,154.77873,42.156094
295.82816,106.534065,42.192917,126.16341,7.6757245,122.200035,33.80771,9.460196
502.61768,62.766285,73.06616,65.279915,64.56835,212.00276,17.984497,6.020091
573.44775,31.22983,104.92999,95.26604,58.888134,176.66682,187.62186,43.010513
490.3655,7.1862025,48.50535,123.26704,28.995672,192.10223,160.24065,5.019393
360.76382,2.5929706,22.736296,122.362885,42.885155,186.03523,90.97706,2.9001868
290.64618,50.29985,0.7565874,116.04431,21.122679,153.3861,78.15242,94.76841
488.30817,130.50745,25.321644,72.096085,31.962578,105.76088,87.559975,57.36971
469.339,103.50609,78.87375,54.255627,44.3022,66.92166,34.839745,50.63697
216.03848,49.21601,40.449093,62.04066,12.11081,35.982426,9.050767,24.107708
